date,crop_year,year,month,season,block_no,block_ns,treatment,plot,season_orig,subplot_point,variable,value
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_ca_ppm,1444
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_ph,5.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_phb,6.7
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_mg_ppm,70.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_cec_meq_100g,11.67
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_ca_ppm_base_satpct,61.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_mg_ppm_base_satpct,5.1
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_k_ppm_base_satpct,2.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_h_ppm_base_satpct,30
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_s_ppm,11.8
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_zn_ppm,1.8
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_b_ppm,0.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_fe_ppm,309.1
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_mn_ppm,7.2
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_cu_ppm,1.4
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_na_ppm,16.1
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,1,soils_na_ppm_base_satpct,0.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_no3_n_ppm,22.8
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_nh4_n_ppm,4.4
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_om_loi_pct,3.13
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_p_ppm,25.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_k_ppm,153.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_ca_ppm,1506
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_ph,5.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_phb,6.8
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_mg_ppm,85.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_cec_meq_100g,12.1
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_ca_ppm_base_satpct,62.2
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_mg_ppm_base_satpct,5.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_k_ppm_base_satpct,3.2
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_h_ppm_base_satpct,28
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_s_ppm,7.7
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_zn_ppm,1.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_b_ppm,0.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_fe_ppm,183.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_mn_ppm,33.4
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_cu_ppm,1.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_na_ppm,16.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,2,soils_na_ppm_base_satpct,0.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_no3_n_ppm,12.4
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_nh4_n_ppm,4.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_om_loi_pct,3.72
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_p_ppm,42.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_k_ppm,120.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_ca_ppm,1506
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_ph,5.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_phb,6.7
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_mg_ppm,59.9
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_cec_meq_100g,11.99
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_ca_ppm_base_satpct,62.8
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_mg_ppm_base_satpct,4.2
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_k_ppm_base_satpct,2.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_h_ppm_base_satpct,30
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_s_ppm,9.6
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_zn_ppm,1.7
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_b_ppm,0.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_fe_ppm,285.5
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_mn_ppm,10.1
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_cu_ppm,1.4
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_na_ppm,13.1
2022-06-13,2021_2022,2022,6,spring_summer,3,south,Reference,7,spring,3,soils_na_ppm_base_satpct,0.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_no3_n_ppm,9.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_om_loi_pct,5.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_p_ppm,34.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_k_ppm,90
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_ca_ppm,3702
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_ph,6.7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_mg_ppm,473.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_cec_meq_100g,24.19
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_ca_ppm_base_satpct,76.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_mg_ppm_base_satpct,16.31
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_k_ppm_base_satpct,0.95
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_h_ppm_base_satpct,6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_s_ppm,11.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_zn_ppm,6.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_b_ppm,1.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_fe_ppm,100.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_mn_ppm,30
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_cu_ppm,2.7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_na_ppm,13.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,1,soils_na_ppm_base_satpct,0.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_no3_n_ppm,8.7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_om_loi_pct,5.83
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_p_ppm,30.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_k_ppm,76.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_ca_ppm,4283
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_ph,6.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_mg_ppm,481.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_cec_meq_100g,26.21
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_ca_ppm_base_satpct,81.69
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_mg_ppm_base_satpct,15.31
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_k_ppm_base_satpct,0.75
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_h_ppm_base_satpct,2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_s_ppm,11.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_zn_ppm,5.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_b_ppm,1.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_fe_ppm,92.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_mn_ppm,25.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_cu_ppm,3.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_na_ppm,14.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,2,soils_na_ppm_base_satpct,0.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_no3_n_ppm,7.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_om_loi_pct,5.39
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_p_ppm,26.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_k_ppm,75.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_ca_ppm,3441
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_ph,6.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_mg_ppm,378
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_cec_meq_100g,21.03
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_ca_ppm_base_satpct,81.81
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_mg_ppm_base_satpct,14.98
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_k_ppm_base_satpct,0.92
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_h_ppm_base_satpct,2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_s_ppm,8.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_zn_ppm,5.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_b_ppm,1.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_fe_ppm,78.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_mn_ppm,32.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_cu_ppm,2.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_na_ppm,14.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress,1,fall,3,soils_na_ppm_base_satpct,0.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_no3_n_ppm,9.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_om_loi_pct,6.49
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_p_ppm,90.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_k_ppm,136.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_ca_ppm,3980
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_ph,6.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_mg_ppm,479.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_cec_meq_100g,25.33
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_ca_ppm_base_satpct,78.57
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_mg_ppm_base_satpct,15.77
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_k_ppm_base_satpct,1.38
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_h_ppm_base_satpct,4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_s_ppm,11.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_zn_ppm,11.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_b_ppm,1.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_fe_ppm,124.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_mn_ppm,22.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_cu_ppm,3.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_na_ppm,16.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,1,soils_na_ppm_base_satpct,0.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_no3_n_ppm,11.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_om_loi_pct,6.81
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_p_ppm,72.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_k_ppm,99.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_ca_ppm,4138
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_ph,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_mg_ppm,452.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_cec_meq_100g,24.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_ca_ppm_base_satpct,83.43
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_mg_ppm_base_satpct,15.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_k_ppm_base_satpct,1.03
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_h_ppm_base_satpct,0
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_s_ppm,15.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_zn_ppm,10.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_b_ppm,1.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_fe_ppm,114.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_mn_ppm,33.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_cu_ppm,3.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_na_ppm,19.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,2,soils_na_ppm_base_satpct,0.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_no3_n_ppm,9.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_om_loi_pct,6.47
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_p_ppm,89.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_k_ppm,135.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_ca_ppm,4018
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_ph,6.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_mg_ppm,463.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_cec_meq_100g,25.38
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_ca_ppm_base_satpct,79.15
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_mg_ppm_base_satpct,15.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_k_ppm_base_satpct,1.37
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_h_ppm_base_satpct,4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_s_ppm,12.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_zn_ppm,14.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_b_ppm,1.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_fe_ppm,109.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_mn_ppm,32
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_cu_ppm,3.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_na_ppm,15.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Pennycress_N,4,fall,3,soils_na_ppm_base_satpct,0.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_no3_n_ppm,9.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_om_loi_pct,5.27
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_p_ppm,70.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_k_ppm,106.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_ca_ppm,3107
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_ph,7.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_mg_ppm,385.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_cec_meq_100g,19.08
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_ca_ppm_base_satpct,81.42
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_mg_ppm_base_satpct,16.83
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_k_ppm_base_satpct,1.43
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_h_ppm_base_satpct,0
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_s_ppm,9.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_zn_ppm,8.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_b_ppm,1.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_fe_ppm,94.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_mn_ppm,44.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_cu_ppm,2.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_na_ppm,13.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,1,soils_na_ppm_base_satpct,0.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_no3_n_ppm,7.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_om_loi_pct,5.55
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_p_ppm,56.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_k_ppm,106.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_ca_ppm,3265
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_ph,6.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_mg_ppm,374.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_cec_meq_100g,20.61
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_ca_ppm_base_satpct,79.22
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_mg_ppm_base_satpct,15.16
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_k_ppm_base_satpct,1.33
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_h_ppm_base_satpct,4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_s_ppm,7.5
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_zn_ppm,8.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_b_ppm,1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_fe_ppm,96.6
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_mn_ppm,20.2
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_cu_ppm,2.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_na_ppm,14.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,2,soils_na_ppm_base_satpct,0.3
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_no3_n_ppm,9.4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_nh4_n_ppm,NA
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_om_loi_pct,6.04
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_p_ppm,79.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_k_ppm,151.1
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_ca_ppm,3312
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_ph,6.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_phb,7
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_mg_ppm,371.9
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_cec_meq_100g,20.95
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_ca_ppm_base_satpct,79.04
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_mg_ppm_base_satpct,14.8
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_k_ppm_base_satpct,1.85
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_h_ppm_base_satpct,4
2022-10-27,2021_2022,2022,10,fall_winter,1,north,Reference,2,fall,3,soils_s_ppm,10.8
