crop_cover,plot,subplot_point,date,jdate,year,month,treatment,block_no,block_ns,crop_year,crop_cash,nutrient,value,year_date
pennycress,4,3,2022-03-24,083,2022,3,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.168,2022_083
pennycress,4,3,2022-03-24,083,2022,3,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.288,2022_083
pennycress,4,3,2022-03-24,083,2022,3,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,216,2022_083
pennycress,4,4,2022-03-24,083,2022,3,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.222,2022_083
pennycress,4,4,2022-03-24,083,2022,3,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.0117,2022_083
pennycress,4,4,2022-03-24,083,2022,3,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,800,2022_083
pennycress,5,1,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.316,2022_083
pennycress,5,1,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.652,2022_083
pennycress,5,1,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,49.7,2022_083
pennycress,5,2,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.165,2022_083
pennycress,5,2,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.174,2022_083
pennycress,5,2,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,74.8,2022_083
pennycress,5,3,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.337,2022_083
pennycress,5,3,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.0196,2022_083
pennycress,5,3,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,36.8,2022_083
pennycress,5,4,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.0924,2022_083
pennycress,5,4,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.543,2022_083
pennycress,5,4,2022-03-24,083,2022,3,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,197,2022_083
pennycress,6,1,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,no3_mgl,53.9,2022_083
pennycress,6,1,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0268,2022_083
pennycress,6,1,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,drp_ugl,117,2022_083
pennycress,6,2,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,no3_mgl,44.6,2022_083
pennycress,6,2,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,nh3_mgl,0.114,2022_083
pennycress,6,2,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,drp_ugl,201,2022_083
pennycress,6,3,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,no3_mgl,37.3,2022_083
pennycress,6,3,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0178,2022_083
pennycress,6,3,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,drp_ugl,148,2022_083
pennycress,6,4,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,no3_mgl,25.1,2022_083
pennycress,6,4,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0184,2022_083
pennycress,6,4,2022-03-24,083,2022,3,Reference,2,mid,2021_2022,soy,drp_ugl,5.12,2022_083
pennycress,7,1,2022-03-24,083,2022,3,Reference,3,south,2021_2022,soy,no3_mgl,38.5,2022_083
pennycress,7,1,2022-03-24,083,2022,3,Reference,3,south,2021_2022,soy,nh3_mgl,0.0333,2022_083
pennycress,7,1,2022-03-24,083,2022,3,Reference,3,south,2021_2022,soy,drp_ugl,2.69,2022_083
pennycress,7,2,2022-03-24,083,2022,3,Reference,3,south,2021_2022,soy,no3_mgl,63.5,2022_083
pennycress,7,2,2022-03-24,083,2022,3,Reference,3,south,2021_2022,soy,nh3_mgl,0.11,2022_083
pennycress,7,2,2022-03-24,083,2022,3,Reference,3,south,2021_2022,soy,drp_ugl,10.6,2022_083
pennycress,8,2,2022-03-24,083,2022,3,Pennycress,3,south,2021_2022,soy,no3_mgl,2.58,2022_083
pennycress,8,2,2022-03-24,083,2022,3,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0313,2022_083
pennycress,8,2,2022-03-24,083,2022,3,Pennycress,3,south,2021_2022,soy,drp_ugl,4.88,2022_083
pennycress,8,4,2022-03-24,083,2022,3,Pennycress,3,south,2021_2022,soy,no3_mgl,19.8,2022_083
pennycress,8,4,2022-03-24,083,2022,3,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.106,2022_083
pennycress,8,4,2022-03-24,083,2022,3,Pennycress,3,south,2021_2022,soy,drp_ugl,4.09,2022_083
pennycress,9,1,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,no3_mgl,1.48,2022_083
pennycress,9,1,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.0119,2022_083
pennycress,9,1,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,drp_ugl,5.09,2022_083
pennycress,9,2,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.147,2022_083
pennycress,9,2,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.00871,2022_083
pennycress,9,2,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,drp_ugl,6.73,2022_083
pennycress,9,3,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.78,2022_083
pennycress,9,3,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.0967,2022_083
pennycress,9,3,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,drp_ugl,3.06,2022_083
pennycress,9,4,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,no3_mgl,16.9,2022_083
pennycress,9,4,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,1.02,2022_083
pennycress,9,4,2022-03-24,083,2022,3,Pennycress_N,3,south,2021_2022,soy,drp_ugl,15.9,2022_083
pennycress,1,1,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.464,2022_091
pennycress,1,1,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.035,2022_091
pennycress,1,1,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,59.7,2022_091
pennycress,1,2,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.357,2022_091
pennycress,1,2,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.00563,2022_091
pennycress,1,2,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,39.9,2022_091
pennycress,1,3,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.103,2022_091
pennycress,1,3,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.00388,2022_091
pennycress,1,3,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,30.2,2022_091
pennycress,1,4,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.108,2022_091
pennycress,1,4,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.00568,2022_091
pennycress,1,4,2022-04-01,091,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,197,2022_091
pennycress,2,1,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,58.5,2022_091
pennycress,2,1,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.565,2022_091
pennycress,2,1,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,193,2022_091
pennycress,2,2,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,56.3,2022_091
pennycress,2,2,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.0126,2022_091
pennycress,2,2,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,352,2022_091
pennycress,2,3,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,79.8,2022_091
pennycress,2,3,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.015,2022_091
pennycress,2,3,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,46.2,2022_091
pennycress,2,4,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,62.7,2022_091
pennycress,2,4,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.0131,2022_091
pennycress,2,4,2022-04-01,091,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,37.1,2022_091
pennycress,3,1,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.164,2022_091
pennycress,3,1,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0758,2022_091
pennycress,3,1,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,161,2022_091
pennycress,3,2,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.163,2022_091
pennycress,3,2,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.00457,2022_091
pennycress,3,2,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,311,2022_091
pennycress,3,3,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.248,2022_091
pennycress,3,3,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0181,2022_091
pennycress,3,3,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,206,2022_091
pennycress,3,4,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.497,2022_091
pennycress,3,4,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0615,2022_091
pennycress,3,4,2022-04-01,091,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,62.9,2022_091
pennycress,4,1,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.133,2022_091
pennycress,4,1,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.0626,2022_091
pennycress,4,1,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,57.8,2022_091
pennycress,4,2,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.103,2022_091
pennycress,4,2,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.0267,2022_091
pennycress,4,2,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,101,2022_091
pennycress,4,3,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.134,2022_091
pennycress,4,3,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.00621,2022_091
pennycress,4,3,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,181,2022_091
pennycress,4,4,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.217,2022_091
pennycress,4,4,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.00898,2022_091
pennycress,4,4,2022-04-01,091,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,531,2022_091
pennycress,5,1,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.224,2022_091
pennycress,5,1,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.405,2022_091
pennycress,5,1,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,216,2022_091
pennycress,5,2,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.136,2022_091
pennycress,5,2,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.0133,2022_091
pennycress,5,2,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,84.2,2022_091
pennycress,5,3,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.275,2022_091
pennycress,5,3,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.00542,2022_091
pennycress,5,3,2022-04-01,091,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,42.9,2022_091
pennycress,6,1,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,45.3,2022_091
pennycress,6,1,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0076,2022_091
pennycress,6,1,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,95.7,2022_091
pennycress,6,2,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,43.8,2022_091
pennycress,6,2,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.00874,2022_091
pennycress,6,2,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,160,2022_091
pennycress,6,3,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,44.4,2022_091
pennycress,6,3,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.00592,2022_091
pennycress,6,3,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,139,2022_091
pennycress,6,4,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,30.8,2022_091
pennycress,6,4,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.00857,2022_091
pennycress,6,4,2022-04-01,091,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,6.1,2022_091
pennycress,7,1,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,50,2022_091
pennycress,7,1,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0.00844,2022_091
pennycress,7,1,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,2.16,2022_091
pennycress,7,2,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,55.1,2022_091
pennycress,7,2,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0.00554,2022_091
pennycress,7,2,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,3.38,2022_091
pennycress,7,3,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,33.7,2022_091
pennycress,7,3,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0.0183,2022_091
pennycress,7,3,2022-04-01,091,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,2.66,2022_091
pennycress,8,1,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,1.33,2022_091
pennycress,8,1,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.00939,2022_091
pennycress,8,1,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,5.42,2022_091
pennycress,8,2,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,0.267,2022_091
pennycress,8,2,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.00667,2022_091
pennycress,8,2,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,3.01,2022_091
pennycress,8,4,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,19.5,2022_091
pennycress,8,4,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,nh3_mgl,0.0221,2022_091
pennycress,8,4,2022-04-01,091,2022,4,Pennycress,3,south,2021_2022,soy,drp_ugl,2.81,2022_091
pennycress,9,1,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.188,2022_091
pennycress,9,1,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.00446,2022_091
pennycress,9,1,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,6.46,2022_091
pennycress,9,2,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.13,2022_091
pennycress,9,2,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.00635,2022_091
pennycress,9,2,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,6.13,2022_091
pennycress,9,3,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,0.323,2022_091
pennycress,9,3,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.00645,2022_091
pennycress,9,3,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,2.69,2022_091
pennycress,9,4,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,no3_mgl,18.8,2022_091
pennycress,9,4,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,nh3_mgl,0.605,2022_091
pennycress,9,4,2022-04-01,091,2022,4,Pennycress_N,3,south,2021_2022,soy,drp_ugl,32.5,2022_091
pennycress,1,1,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.385,2022_103
pennycress,1,1,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.0318,2022_103
pennycress,1,1,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,101,2022_103
pennycress,1,2,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.145,2022_103
pennycress,1,2,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.029,2022_103
pennycress,1,2,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,50.4,2022_103
pennycress,1,3,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.117,2022_103
pennycress,1,3,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.141,2022_103
pennycress,1,3,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,29,2022_103
pennycress,1,4,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,no3_mgl,0.0918,2022_103
pennycress,1,4,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,nh3_mgl,0.0742,2022_103
pennycress,1,4,2022-04-13,103,2022,4,Pennycress,1,north,2021_2022,soy,drp_ugl,293,2022_103
pennycress,2,1,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,51.8,2022_103
pennycress,2,1,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.0295,2022_103
pennycress,2,1,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,349,2022_103
pennycress,2,2,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,43.6,2022_103
pennycress,2,2,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.0278,2022_103
pennycress,2,2,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,465,2022_103
pennycress,2,3,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,27.5,2022_103
pennycress,2,3,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.16899999999999998,2022_103
pennycress,2,3,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,74.80000000000001,2022_103
pennycress,2,4,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,no3_mgl,42.4,2022_103
pennycress,2,4,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,nh3_mgl,0.213,2022_103
pennycress,2,4,2022-04-13,103,2022,4,Reference,1,north,2021_2022,soy,drp_ugl,51.1,2022_103
pennycress,3,1,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.127,2022_103
pennycress,3,1,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0295,2022_103
pennycress,3,1,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,134,2022_103
pennycress,3,2,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.106,2022_103
pennycress,3,2,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0214,2022_103
pennycress,3,2,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,188,2022_103
pennycress,3,3,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0.167,2022_103
pennycress,3,3,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0.0693,2022_103
pennycress,3,3,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,191,2022_103
pennycress,3,4,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,no3_mgl,0,2022_103
pennycress,3,4,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,3,4,2022-04-13,103,2022,4,Pennycress,2,north,2021_2022,soy,drp_ugl,0,2022_103
pennycress,4,1,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.102,2022_103
pennycress,4,1,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.126,2022_103
pennycress,4,1,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,182,2022_103
pennycress,4,2,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0,2022_103
pennycress,4,2,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,4,2,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,0,2022_103
pennycress,4,3,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0,2022_103
pennycress,4,3,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,4,3,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,0,2022_103
pennycress,4,4,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,no3_mgl,0.359,2022_103
pennycress,4,4,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,nh3_mgl,0.301,2022_103
pennycress,4,4,2022-04-13,103,2022,4,Pennycress_N,1,mid,2021_2022,soy,drp_ugl,662,2022_103
pennycress,5,1,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.46399999999999997,2022_103
pennycress,5,1,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.481,2022_103
pennycress,5,1,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,212,2022_103
pennycress,5,2,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0,2022_103
pennycress,5,2,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,5,2,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,0,2022_103
pennycress,5,3,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0.215,2022_103
pennycress,5,3,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0.165,2022_103
pennycress,5,3,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,248,2022_103
pennycress,5,4,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,no3_mgl,0,2022_103
pennycress,5,4,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,5,4,2022-04-13,103,2022,4,Pennycress_N,2,mid,2021_2022,soy,drp_ugl,0,2022_103
pennycress,6,1,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,37.4,2022_103
pennycress,6,1,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.0313,2022_103
pennycress,6,1,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,129,2022_103
pennycress,6,2,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,32.6,2022_103
pennycress,6,2,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.341,2022_103
pennycress,6,2,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,248,2022_103
pennycress,6,3,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,43.1,2022_103
pennycress,6,3,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.165,2022_103
pennycress,6,3,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,174,2022_103
pennycress,6,4,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,no3_mgl,28.6,2022_103
pennycress,6,4,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,nh3_mgl,0.126,2022_103
pennycress,6,4,2022-04-13,103,2022,4,Reference,2,mid,2021_2022,soy,drp_ugl,13.1,2022_103
pennycress,7,1,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,0,2022_103
pennycress,7,1,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,7,1,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,0,2022_103
pennycress,7,2,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,53.9,2022_103
pennycress,7,2,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0.0169,2022_103
pennycress,7,2,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,13.5,2022_103
pennycress,7,3,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,20.3,2022_103
pennycress,7,3,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0.0859,2022_103
pennycress,7,3,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,8.05,2022_103
pennycress,7,4,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,no3_mgl,0,2022_103
pennycress,7,4,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,nh3_mgl,0,2022_103
pennycress,7,4,2022-04-13,103,2022,4,Reference,3,south,2021_2022,soy,drp_ugl,0,2022_103
pennycress,8,1,2022-04-13,103,2022,4,Pennycress,3,south,2021_2022,soy,no3_mgl,0.226,2022_103
